Name,Surface,Price,Lieu,Chambres,Pièces,Etage,Code_postal
Studio à louer,15.0,1111,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,1,75011
Studio à louer,15.0,1045,"Violet Commerce, Paris 15ème (75015)",0.0,1.0,5,75015
Studio à louer,15.0,1125,"Trudaine-Maubeuge, Paris 9ème (75009)",0.0,1.0,2,75009
Studio à louer,15.0,1125,"République-Saint Ambroise, Paris 11ème (75011)",0.0,1.0,1,75011
Studio à louer,15.0,1060,"Muette Nord, Paris 16ème (75116)",0.0,1.0,5,75116
Studio à louer,15.0,1195,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,4,75016
Studio à louer,15.0,1080,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",0.0,1.0,1,75010
Studio à louer,15.0,1140,"Vivienne-Gaillon, Paris 2ème (75002)",0.0,1.0,6,75002
Studio à louer,15.0,1115,"Salpêtrière-Austerlitz, Paris 13ème (75013)",0.0,1.0,5,75013
Appartement à louer,14.0,1200,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,1,75018
Appartement à louer,33.0,950,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",1.0,2.0,4,75014
Studio à louer,10.0,890,"Saint Vincent de Paul-Lariboisière, Paris 10ème (75010)",5.0,1.0,2,75010
Studio à louer,25.0,960,"Bel-Air Nord, Paris 12ème (75012)",0.0,1.0,1,75012
Studio à louer - logement étudiant,20.0,860,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,3,75015
Studio à louer,21.0,850,"Buttes Chaumont, Paris 19ème (75019)",0.0,1.0,1,75019
Studio à louer - logement étudiant,17.0,720,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,2,75015
Appartement à louer,19.0,900,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,2,75018
Appartement à louer,32.0,1100,"Didot-Porte de Vanves, Paris 14ème (75014)",1.0,2.0,5,75014
Studio à louer,25.0,1000,"Bois de Boulogne, Paris 16ème (75016)",0.0,1.0,5,75016
Studio à louer - logement étudiant,25.0,850,"Bercy, Paris 12ème (75012)",0.0,1.0,6,75012
Studio à louer - logement étudiant,15.0,850,"Muette Nord, Paris 16ème (75016)",0.0,1.0,1,75016
Studio à louer,20.0,1000,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,2,75004
Appartement à louer,29.7,1200,Paris 7ème (75007),1.0,2.0,1,75007
Appartement à louer,18.0,882,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",0.0,1.0,4,75014
Studio à louer,15.0,1000,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,4,75015
Appartement à louer,30.0,1162,"Champerret-Berthier, Paris 17ème (75017)",0.0,1.0,3,75017
Studio à louer - logement étudiant,10.0,745,"Louis Blanc-Aqueduc, Paris 10ème (75010)",1.0,1.0,5,75010
Appartement à louer,26.0,960,"Muette Nord, Paris 16ème (75016)",0.0,1.0,3,75016
Appartement à louer - logement étudiant,18.0,780,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,2,75015
Appartement à louer,10.0,750,"Muette Sud, Paris (75016)",0.0,1.0,6,75016
Studio à louer - logement étudiant,15.0,750,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,1,75011
Appartement à louer - logement étudiant,16.0,950,"Montmartre, Paris 18ème (75018)",0.0,1.0,3,75018
Studio à louer - logement étudiant,15.0,750,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,1,75011
Appartement à louer,20.9,758,Paris 10ème (75010),0.0,1.0,3,75010
Duplex à louer,27.0,1000,"Saint Philippe du Roule, Paris 8ème (75008)",0.0,1.0,8,75008
Appartement à louer,35.0,1031,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,1,75017
Appartement à louer,15.0,1180,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,4,75018
Appartement à louer,25.0,1100,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,2,75011
Appartement à louer,12.0,1195,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,2,75018
Studio à louer,15.0,955,"Père Lachaise-Réunion, Paris 20ème (75020)",0.0,1.0,3,75020
Appartement à louer,16.0,1100,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,1,75018
Studio à louer,26.0,1000,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,5,75009
Studio à louer,23.0,870,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,4,75017
Appartement à louer,15.0,950,"Saint Placide, Paris (75006)",0.0,1.0,1,75006
Studio à louer,23.0,950,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,6,75013
Appartement à louer - logement étudiant,10.0,700,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,6,75017
Appartement à louer - logement étudiant,9.0,550,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,5,75017
Studio à louer - logement étudiant,11.0,525,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,3,75015
Appartement à louer,30.0,1200,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",1.0,2.0,6,75018
Studio à louer,20.0,920,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,2,75010
Appartement à louer,27.7,997,"Nation-Alexandre Dumas, Paris 11ème (75011)",0.0,1.0,4,75011
Appartement à louer - Première occupation,28.0,1090,"Mouton Duvernet, Paris 14ème (75014)",0.0,1.0,2,75014
Studio à louer,21.0,950,"Arts et Métiers, Paris 3ème (75003)",0.0,1.0,6,75003
Appartement à louer,23.8,995,Paris 18ème (75018),0.0,1.0,5,75018
Appartement à louer,19.0,881,"Amiraux-Simplon-Poissonniers, Paris (75018)",0.0,1.0,1,75018
Studio à louer,26.0,1100,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,4,75017
Appartement à louer,34.2,1100,"Legendre-Lévis, Paris 17ème (75017)",0.0,1.0,1,75017
Appartement à louer,30.0,990,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",1.0,2.0,1,75018
Appartement à louer,20.0,1190,Paris 11ème (75011),1.0,2.0,2,75011
Appartement à louer,29.8,1072,"Danube-Porte des Lilas, Paris 19ème (75019)",0.0,1.0,4,75019
Studio à louer - logement étudiant,28.0,861,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,3,75015
Appartement à louer,33.4,1000,"Patay-Masséna, Paris 13ème (75013)",0.0,1.0,8,75013
Appartement à louer,16.0,980,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,4,75015
Appartement à louer,30.0,1200,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,4,75015
Appartement à louer,20.0,1151,"Jardin de Reuilly, Paris 12ème (75012)",0.0,1.0,2,75012
Appartement à louer,21.0,1054,"Europe, Paris 8ème (75008)",0.0,1.0,1,75008
Appartement à louer,17.0,1075,"Hoche-Friedland, Paris 8ème (75008)",0.0,1.0,4,75008
Appartement à louer,23.0,1200,"Jardin des Plantes, Paris 5ème (75005)",0.0,1.0,6,75005
Appartement à louer,15.0,1080,"Invalides, Paris 7ème (75007)",0.0,1.0,4,75007
Appartement à louer,19.0,1180,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,12.0,951,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,6,75017
Appartement à louer,11.2,620,"Gros Caillou, Paris 7ème (75007)",0.0,1.0,7,75007
Studio à louer - logement étudiant,25.0,850,"Nationale-Deux Moulins, Paris 13ème (75013)",0.0,1.0,4,75013
Studio à louer,27.0,1080,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,4,75018
Studio à louer - logement étudiant,30.0,899,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,2,75015
Studio à louer,15.0,800,Paris 19ème (75019),0.0,1.0,4,75019
Appartement à louer,40.0,1200,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,2,75018
Appartement à louer - Première occupation,29.0,1200,"Saint Placide, Paris 6ème (75006)",0.0,1.0,1,75006
Appartement à louer - logement étudiant,10.0,450,"Sorbonne, Paris 5ème (75005)",1.0,1.0,6,75005
Appartement à louer,27.0,1100,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,5,75018
Studio à louer - logement étudiant,13.0,820,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,28.7,1148,"Bel-Air Sud, Paris 12ème (75012)",0.0,1.0,2,75012
Appartement à louer,25.0,1027,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,3,75011
Studio à louer,25.0,1150,"Vivienne-Gaillon, Paris 2ème (75002)",0.0,1.0,1,75002
Studio à louer - logement étudiant,15.0,850,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer - logement étudiant,20.4,771,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,3,75016
Studio à louer - logement étudiant,11.0,690,"Montsouris Dareau, Paris 14ème (75014)",0.0,1.0,4,75014
Appartement à louer - Première occupation,85.0,810,"Bièvres Sud Tolbiac, Paris 13ème (75013)",3.0,4.0,6,75013
Appartement à louer,10.0,700,"Legendre-Lévis, Paris (75017)",0.0,1.0,3,75017
Studio à louer - logement étudiant,15.0,780,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,1.0,1,75013
Appartement à louer,35.9,1121,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,4,75015
Studio à louer,15.0,1031,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,2,75018
Studio à louer,15.0,1051,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,2,75018
Appartement à louer,24.0,1000,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,2,75018
Appartement à louer,30.4,1090,"Danube-Porte des Lilas, Paris 19ème (75019)",0.0,1.0,4,75019
Studio à louer - logement étudiant,20.0,700,"Père Lachaise-Réunion, Paris 20ème (75020)",0.0,1.0,5,75020
Studio à louer - logement étudiant,35.0,820,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,3,75018
Appartement à louer,15.0,600,"Saint Lambert, Paris (75015)",0.0,1.0,3,75015
Studio à louer - logement étudiant,24.0,900,"Gambetta, Paris 20ème (75020)",0.0,1.0,1,75020
Appartement à louer,40.0,1050,"Gambetta, Paris 20ème (75020)",0.0,2.0,5,75020
Studio à louer - logement étudiant,18.0,900,"Saint Germain l'Auxerrois, Paris 1er (75001)",0.0,1.0,5,75001
Studio à louer,16.0,950,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,2,75017
Studio à louer,20.0,990,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,3,75015
Studio à louer - logement étudiant,17.0,820,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,2,75011
Appartement à louer,49.0,1080,"Belleville-Saint Maur, Paris 11ème (75011)",2.0,3.0,3,75011
Studio à louer - logement étudiant,16.0,770,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,1,75011
Appartement à louer - logement étudiant,13.0,450,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,1.0,7,75017
Studio à louer - logement étudiant,11.0,600,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,2,75015
Studio à louer,23.0,974,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,6,75015
Duplex à louer,23.0,1012,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,3,75018
Appartement à louer,25.0,1160,"Gros Caillou, Paris 7ème (75007)",0.0,1.0,5,75007
Appartement à louer,20.0,880,"Epinettes-Bessières, Paris 17ème (75017)",0.0,1.0,4,75017
Appartement à louer,31.0,1126,"Bel-Air Sud, Paris 12ème (75012)",0.0,1.0,9,75012
Appartement à louer - logement étudiant,18.0,760,"Muette Sud, Paris 16ème (75016)",0.0,1.0,7,75016
Appartement à louer - logement étudiant,20.0,850,"Epinettes-Bessières, Paris 17ème (75017)",0.0,1.0,2,75017
Studio à louer - logement étudiant,9.0,450,"Pernety, Paris 14ème (75014)",0.0,1.0,2,75014
Appartement à louer,32.0,1150,"Gambetta, Paris 20ème (75020)",1.0,2.0,2,75020
Appartement à louer,32.0,999,"Faubourg du Temple-Hôpital Saint Louis, Paris 11ème (75011)",0.0,1.0,4,75011
Studio à louer,19.0,583,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,3,75017
Studio à louer,21.0,592,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,3,75017
Studio à louer,16.0,582,"Muette Nord, Paris 16ème (75016)",0.0,1.0,2,75016
Studio à louer,15.0,1170,"Saint Philippe du Roule, Paris 17ème (75017)",0.0,1.0,6,75017
Studio à louer - logement étudiant,18.0,750,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,6,75015
Appartement à louer,27.0,1050,"La Fourche-Guy Môquet, Paris (75017)",1.0,2.0,6,75017
Appartement à louer,33.0,1183,"Vaugirard-Parc des Expositions, Paris (75015)",0.0,1.0,1,75015
Studio à louer - logement étudiant,13.0,750,"Bassin de la Villette, Paris 19ème (75019)",0.0,1.0,4,75019
Appartement à louer,36.0,1097,"Bois de Vincennes, Paris 12ème (75012)",1.0,2.0,4,75012
Appartement à louer,9.0,750,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,8,75015
Studio à louer - logement étudiant,29.0,900,"Gambetta, Paris 20ème (75020)",0.0,1.0,4,75020
Studio à louer - logement étudiant,10.0,1050,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,7,75017
Studio à louer - logement étudiant,10.0,630,"Odéon, Paris 6ème (75006)",0.0,1.0,1,75006
Studio à louer,20.0,1100,"Invalides, Paris 7ème (75007)",0.0,1.0,3,75007
Appartement à louer,15.0,1000,"Patay-Masséna, Paris (75013)",0.0,1.0,5,75013
Studio à louer,19.0,1050,Paris 6ème (75006),0.0,1.0,5,75006
Studio à louer,26.0,930,"Mouton Duvernet, Paris 14ème (75014)",0.0,1.0,5,75014
Studio à louer,30.0,950,"Bassin de la Villette, Paris 19ème (75019)",0.0,1.0,1,75019
Studio à louer - logement étudiant,15.0,870,"Vivienne-Gaillon, Paris 2ème (75002)",0.0,1.0,1,75002
Appartement à louer,30.0,1069,Paris 5ème (75005),1.0,2.0,6,75005
Appartement à louer,27.0,1001,"Olympiades-Choisy, Paris 13ème (75013)",0.0,1.0,3,75013
Studio à louer,17.0,920,"Dupleix-Motte Picquet, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,16.0,719,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,5,75015
Studio à louer,24.0,752,"Jardin de Reuilly, Paris 12ème (75012)",0.0,1.0,1,75012
Studio à louer,18.0,1030,"Nation-Alexandre Dumas, Paris 11ème (75011)",0.0,1.0,6,75011
Studio à louer,15.0,1094,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,1,75016
Studio à louer - logement étudiant,16.52116666666667,870,"Vivienne-Gaillon, Paris 2ème (75002)",0.0,1.0,5,75002
Appartement à louer,23.0,1067,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",0.0,1.0,2,75014
Studio à louer,33.0,1139,"Emeriau-Zola, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,14.7,550,"Champerret-Berthier, Paris 17ème (75017)",0.0,1.0,4,75017
Studio à louer,20.0,1050,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,1,75017
Studio à louer,18.0,840,"Porte Saint Denis-Paradis, Paris 10ème (75010)",0.0,1.0,5,75010
Appartement à louer,31.0,1200,"Nationale-Deux Moulins, Paris 13ème (75013)",1.0,2.0,2,75013
Studio à louer - logement étudiant,12.982547619047619,700,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,1,75009
Studio à louer - logement étudiant,18.0,850,"Parc Monceau, Paris 8ème (75008)",0.0,1.0,6,75008
Studio à louer - logement étudiant,19.0,750,"Gambetta, Paris 20ème (75020)",0.0,1.0,3,75020
Appartement à louer - Première occupation,27.0,1000,"Pont de Flandre, Paris 19ème (75019)",0.0,1.0,2,75019
Appartement à louer,26.0,1044,"Clignancourt-Jules Joffrin, Paris (75018)",0.0,1.0,5,75018
Appartement à louer,13.1,1200,Paris 14ème (75014),0.0,1.0,4,75014
Appartement à louer,34.0,1100,"Gambetta, Paris 20ème (75020)",0.0,1.0,5,75020
Studio à louer,17.0,590,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,4,75011
Studio à louer - logement étudiant,16.0,568,"Muette Sud, Paris 16ème (75016)",0.0,1.0,3,75016
Appartement à louer,16.0,950,"Saint Thomas d'Aquin, Paris 7ème (75007)",0.0,1.0,2,75007
Studio à louer,18.0,598,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,2,75017
Appartement à louer,26.0,798,"Courcelles-Wagram, Paris 17ème (75017)",0.0,1.0,3,75017
Appartement à louer,27.0,1190,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,2,75018
Appartement à louer,10.0,800,"Gambetta, Paris (75020)",0.0,1.0,3,75020
Appartement à louer,22.0,1149,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,5,75013
Studio à louer,28.0,1140,"Pereire-Malesherbes, Paris 17ème (75017)",0.0,1.0,5,75017
Studio à louer,31.0,880,"Manin-Jaurès, Paris 19ème (75019)",0.0,1.0,2,75019
Appartement à louer - Colocation,125.0,1092,"Bassin de la Villette, Paris 19ème (75019)",6.0,7.0,3,75019
Appartement à louer,22.0,840,"Danube-Porte des Lilas, Paris (75019)",0.0,1.0,2,75019
Appartement à louer - logement étudiant,30.0,800,"Bassin de la Villette, Paris 19ème (75019)",0.0,1.0,2,75019
Appartement à louer,32.0,1099,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,2,75013
Studio à louer,28.0,1170,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,1.0,1,75017
Appartement à louer - logement étudiant,9.0,430,"Gambetta, Paris 20ème (75020)",0.0,1.0,8,75020
Studio à louer - logement étudiant,9.0,700,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,3,75009
Appartement à louer,73.0,1050,"Chaillot, Paris (75016)",3.0,4.0,4,75016
Appartement à louer,28.3,1055,"Muette Sud, Paris 16ème (75016)",0.0,1.0,1,75016
Studio à louer,20.0,950,"Enfants Rouges, Paris 3ème (75003)",0.0,1.0,1,75003
Studio à louer - logement étudiant,19.55356917989422,890,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,1,75017
Studio à louer,21.0,920,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,5,75010
Appartement à louer - logement étudiant,19.1,900,Paris 17ème (75017),0.0,1.0,6,75017
Studio à louer - logement étudiant,21.0,750,"Salpêtrière-Austerlitz, Paris 13ème (75013)",0.0,1.0,3,75013
Studio à louer - logement étudiant,17.0,730,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,3,75011
Appartement à louer,30.0,1100,"Bassin de la Villette, Paris 19ème (75019)",2.0,2.0,4,75019
Appartement à louer,33.0,1050,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,4,75011
Appartement à louer,22.7,980,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,6,75018
Studio à louer,23.0,660,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,2,75016
Appartement à louer,40.0,1190,"Pernety, Paris 14ème (75014)",0.0,1.0,6,75014
Appartement à louer,10.0,600,"Dupleix-Motte Picquet, Paris (75015)",0.0,1.0,3,75015
Studio à louer,30.0,1141,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,4,75018
Studio à louer,17.0,600,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,2,75018
Studio à louer,24.0,700,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,3,75011
Appartement à louer,13.0,990,"Parc Monceau, Paris 8ème (75008)",0.0,1.0,6,75008
Appartement à louer,22.0,951,"Nationale-Deux Moulins, Paris 13ème (75013)",0.0,1.0,3,75013
Appartement à louer,18.0,1073,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,6,75011
Appartement à louer,18.0,1097,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,3,75015
Appartement à louer,19.0,1065,"Ternes-Maillot, Paris 17ème (75017)",0.0,1.0,1,75017
Appartement à louer,15.0,947,"Enfants Rouges, Paris 3ème (75003)",0.0,1.0,2,75003
Appartement à louer,18.0,1023,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,3,75015
Appartement à louer,13.0,1080,"Saint Germain l'Auxerrois, Paris 2ème (75002)",0.0,1.0,1,75002
Appartement à louer,21.0,1027,"Amandiers, Paris 20ème (75020)",0.0,1.0,3,75020
Appartement à louer,15.0,840,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,7,75018
Appartement à louer,14.0,920,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,6,75018
Appartement à louer,17.0,990,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",0.0,1.0,4,75020
Appartement à louer,20.0,1200,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,4,75016
Appartement à louer,17.0,929,"Trudaine-Maubeuge, Paris 9ème (75009)",0.0,1.0,4,75009
Appartement à louer,19.0,1000,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,6,75018
Appartement à louer,19.0,1200,"Bas Belleville, Paris 19ème (75019)",0.0,1.0,3,75019
Appartement à louer,15.0,1200,"Buttes Chaumont, Paris 19ème (75019)",0.0,1.0,2,75019
Appartement à louer,18.0,1200,"Lorette-Martyrs, Paris 9ème (75009)",0.0,1.0,4,75009
Appartement à louer,16.0,1200,"Legendre-Lévis, Paris 17ème (75017)",0.0,1.0,2,75017
Appartement à louer,15.0,1075,"Croulebarbe, Paris 13ème (75013)",0.0,1.0,2,75013
Appartement à louer,27.0,1200,"République-Saint Ambroise, Paris (75011)",0.0,1.0,1,75011
Studio à louer,27.0,867,"Didot-Porte de Vanves, Paris 14ème (75014)",0.0,1.0,5,75014
Appartement à louer,29.4,960,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,1,75018
Studio à louer - logement étudiant,17.0,850,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,6,75004
Appartement à louer,10.0,610,"Muette Sud, Paris (75016)",0.0,1.0,6,75016
Appartement à louer,23.0,1120,"Belleville-Saint Maur, Paris (75011)",0.0,1.0,5,75011
Studio à louer - logement étudiant,11.0,675,"Bel-Air Sud, Paris 12ème (75012)",2.0,1.0,1,75012
Studio à louer - logement étudiant,11.0,550,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,1,75018
Appartement à louer,37.0,1150,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",2.0,3.0,2,75018
Appartement à louer,25.0,929,"Bercy, Paris 12ème (75012)",1.0,2.0,3,75012
Studio à louer - logement étudiant,20.0,500,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,6,75011
Studio à louer - logement étudiant,10.0,560,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,1,75011
Appartement à louer,33.5,1019,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,4,75015
Appartement à louer,30.0,1099,"Saint Lambert, Paris 15ème (75015)",0.0,2.0,3,75015
Appartement à louer - Première occupation,29.0,1160,"Nation-Picpus, Paris 12ème (75012)",0.0,1.0,1,75012
Appartement à louer,10.0,630,"Cambronne-Garibaldi, Paris (75015)",0.0,1.0,6,75015
Studio à louer,27.0,1160,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,1,75009
Studio à louer,12.0,790,"Île Saint Louis, Paris 4ème (75004)",0.0,1.0,1,75004
Appartement à louer,17.0,1100,"Montmartre, Paris 18ème (75018)",1.0,2.0,1,75018
Studio à louer,19.0,595,"Muette Sud, Paris 16ème (75016)",0.0,1.0,2,75016
Appartement à louer,17.0,810,"Nation-Alexandre Dumas, Paris (75011)",0.0,1.0,1,75011
Studio à louer,18.0,750,"Mouton Duvernet, Paris 14ème (75014)",0.0,1.0,2,75014
Appartement à louer - logement étudiant,10.0,500,"Invalides, Paris 7ème (75007)",0.0,1.0,8,75007
Studio à louer - logement étudiant,14.0,750,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,4,75018
Appartement à louer,29.0,930,"Mouton Duvernet, Paris 14ème (75014)",0.0,1.0,4,75014
Appartement à louer,23.0,956,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,2,75016
Studio à louer,25.0,995,"Enfants Rouges, Paris 3ème (75003)",0.0,1.0,1,75003
Studio à louer,17.0,1077,Paris 15ème (75015),1.0,1.0,4,75015
Appartement à louer,42.0,1100,Paris 18ème (75018),1.0,2.0,2,75018
Studio à louer - logement étudiant,17.0,865,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,3,75017
Studio à louer - logement étudiant,15.0,640,"Muette Nord, Paris 16ème (75016)",0.0,1.0,1,75016
Appartement à louer,31.0,970,"Porte Dauphine, Paris 16ème (75016)",1.0,2.0,4,75016
Appartement à louer,29.0,1042,"Chaillot, Paris 16ème (75116)",0.0,1.0,2,75116
Studio à louer,19.0,575,"Muette Nord, Paris 16ème (75016)",0.0,1.0,3,75016
Studio à louer,23.0,772,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,2,75013
Appartement à louer,13.0,1200,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",0.0,1.0,7,75018
Studio à louer,15.0,1046,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,1,75009
Appartement à louer,11.0,750,"Saint Victor, Paris (75005)",0.0,1.0,1,75005
Appartement à louer,9.0,700,"Porte Dauphine, Paris 16ème (75116)",1.0,1.0,4,75116
Appartement à louer - Première occupation,32.0,1200,"Montsouris Dareau, Paris 14ème (75014)",0.0,1.0,2,75014
Appartement à louer - Première occupation,27.0,1050,"Raspail-Montparnasse, Paris 14ème (75014)",0.0,1.0,3,75014
Appartement à louer,35.0,1030,"Bassin de la Villette, Paris 19ème (75019)",0.0,2.0,4,75019
Appartement à louer,44.0,1195,"Louis Blanc-Aqueduc, Paris 10ème (75010)",1.0,2.0,4,75010
Appartement à louer - Première occupation,26.0,925,"Grange Aux Belles-Terrage, Paris 10ème (75010)",0.0,1.0,1,75010
Appartement à louer,9.2,620,Paris 17ème (75017),0.0,1.0,6,75017
Appartement à louer,25.0,1120,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,2,75017
Appartement à louer,28.0,897,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",1.0,2.0,1,75020
Studio à louer - logement étudiant,15.0,750,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",0.0,1.0,2,75018
Appartement à louer - logement étudiant,14.0,800,"Lorette-Martyrs, Paris 9ème (75009)",0.0,1.0,5,75009
Studio à louer,15.0,793,"Amandiers, Paris 20ème (75020)",0.0,1.0,6,75020
Appartement à louer - logement étudiant,9.0,480,"Auteuil Sud, Paris 16ème (75016)",1.0,1.0,5,75016
Studio à louer - logement étudiant,18.0,850,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,21.0,895,Paris 10ème (75010),0.0,1.0,4,75010
