Logement en colocation pour 15 personnes de 400m²,15.0,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,15.0,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,21.0,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,23.0,1100.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,14.0,1150.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,25.0,1250.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,15.0,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Studio de 25m²,25.0,1037.51,1.0,75008,"239 Rue du Faubourg Saint-Honoré, 75008 Paris, France"
Studio de 11m²,11.0,1074.65,1.0,75013,"113 Rue de Patay, 75013 Paris, France"
Logement entier pour 2 personnes de 37m²,37.0,1362.75,1.0,75018,"96 Rue Duhesme, 75018 Paris, France"
Studio de 36m²,36.0,1435.35,1.0,75011,"6 Rue Crespin du Gast, 75011 Paris, France"
Studio de 27m²,27.0,988.54,1.0,75020,"24 Rue du Borrégo, 75020 Paris, France"
Logement chez l'habitant pour 2 personnes de 76m²,76.0,1207.61,1.0,75016,"5 Rue des Sablons, Paris 16e Arrondissement, Île-de-France, France"
Studio de 24m²,24.0,986.71,1.0,75016,"45 Rue Boileau, 75016 Paris, France"
Studio de 26m²,26.0,1394.48,1.0,75017,"191 Rue de Courcelles, 75017 Paris, France"
Logement entier pour 3 personnes de 37m²,37.0,1323.99,1.0,75013,"146 Bd Vincent Auriol, 75013 Paris, France"
Studio de 32m²,32.0,1186.95,1.0,75010,"37 Rue d'Hauteville, 75010 Paris, France"
Studio de 24m²,24.0,1032.59,1.0,75014,"6 Rue Alfred Durand-Claye, 75014 Paris, France"
Studio de 18m²,18.0,1100.89,1.0,75011,"118 Rue du Chemin Vert, 75011 Paris, France"
Logement entier pour 3 personnes de 36m²,36.0,1322.38,1.0,75018,"5 Rue Caplat, 75018 Paris, France"
Logement entier pour 2 personnes de 32m²,32.0,1328.42,1.0,75011,"25 Rue de la Forge Royale, 75011 Paris, France"
Logement entier pour 2 personnes de 36m²,36.0,1228.45,1.0,75005,"40 Rue du Cardinal Lemoine, 75005 Paris, France"
Logement entier pour 2 personnes de 48m²,48.0,1198.99,1.0,75019,"32 l Quai de la Loire, Paris 19e Arrondissement, Île-de-France, France"
Logement chez l'habitant pour 1 personne de 20m²,20.0,938.4,1.0,75020,"28 e Rue des Envierges, Paris 20e Arrondissement, Île-de-France, France"
Logement en colocation pour 3 personnes de 50m²,50.0,1527.04,1.0,75007,avenue de Breteuil 75007 Paris FRANCE
Logement entier pour 2 personnes de 30m²,30.0,1323.55,1.0,75011,"3 Rue Popincourt, 75011 Paris, France"
Logement en colocation pour 3 personnes de 60m²,15.301097827009592,920.0,1.0,75018,rue des Cloys 75018 Paris FRANCE
Logement en colocation pour 3 personnes de 60m²,19.333420634920632,1040.0,1.0,75018,rue des Cloys 75018 Paris FRANCE
Studio de 22m²,22.0,981.69,1.0,75003,"16 Rue Caffarelli, 75003 Paris, France"
